[2025-04-22T00:51:25.716413+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::addAssetAction [2,"pimcore_admin_asset_addasset",[],{"parentPath":"","context":"{\"containerType\":\"object\",\"fieldname\":\"m...","filename":"obrisime.jpg","csrfToken":"9f09c3a4984409ac9c549e2552982f8ebcf60737"}] []
[2025-04-22T01:07:11.138106+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\DataObjectController::deleteAction [2,"pimcore_admin_dataobject_dataobject_delete",[],{"id":"22"}] []
[2025-04-22T01:07:11.425382+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\DataObjectController::treeGetChildrenByIdAction [2,"pimcore_admin_dataobject_dataobject_treegetchildrenbyid",[],{"limit":"30","view":"","fromPaging":"0","start":"0","parentPath":"/News","page":"1","node":"15"}] []
[2025-04-22T01:07:15.117535+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\DataObjectController::saveAction [2,"pimcore_admin_dataobject_dataobject_save",[],{"task":"publish","id":"19","data":"{}","general":"{\"id\":19,\"creationDate\":1739678727,\"user..."}] []
[2025-04-22T01:07:15.442886+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::getVersionsAction [2,"pimcore_admin_element_getversions",[],{"id":"19","elementType":"object","page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:07:22.178332+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::getDataByIdAction [2,"pimcore_admin_document_page_getdatabyid",[],{"id":"1"}] []
[2025-04-22T01:07:24.156523+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction [2,"pimcore_admin_element_unlockelement",[],{"id":"1","type":"document"}] []
[2025-04-22T01:07:24.290994+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::getDataByIdAction [2,"pimcore_admin_document_page_getdatabyid",[],{"id":"1"}] []
[2025-04-22T01:07:24.862320+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2025-04-22T01:07:25.685969+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::getImageThumbnailAction [2,"pimcore_admin_asset_getimagethumbnail",[],{"id":"26","alt":"","cropPercent":"false","cropWidth":"0","cropHeight":"0","cropTop":"0","cropLeft":"0","thumbnail":"content","height":"250","pimcore_editmode":"1"}] []
[2025-04-22T01:07:25.730854+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::getImageThumbnailAction [2,"pimcore_admin_asset_getimagethumbnail",[],{"id":"14","alt":"","cropPercent":"false","cropWidth":"0","cropHeight":"0","cropTop":"0","cropLeft":"0","height":"undefined","pimcore_editmode":"1"}] []
[2025-04-22T01:07:31.840567+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::saveAction [2,"pimcore_admin_document_page_save",[],{"task":"publish","id":"1","data":"{\"content\":{\"data\":[{\"key\":\"1\",\"type\":\"h..."}] []
[2025-04-22T01:07:32.498481+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::getVersionsAction [2,"pimcore_admin_element_getversions",[],{"id":"1","elementType":"document","page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:08:11.035519+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1745284031"}] []
[2025-04-22T01:09:49.027185+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1745284091"}] []
[2025-04-22T01:09:53.170012+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailTreeAction [2,"pimcore_admin_settings_thumbnailtree",[],{"node":"0"}] []
[2025-04-22T01:09:55.031825+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailGetAction [2,"pimcore_admin_settings_thumbnailget",[],{"name":"content"}] []
[2025-04-22T01:09:55.229613+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailAdapterCheckAction [2,"pimcore_admin_settings_thumbnailadaptercheck",[],[]] []
[2025-04-22T01:10:02.595160+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailGetAction [2,"pimcore_admin_settings_thumbnailget",[],{"name":"newsDetail"}] []
[2025-04-22T01:10:02.734626+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailAdapterCheckAction [2,"pimcore_admin_settings_thumbnailadaptercheck",[],[]] []
[2025-04-22T01:10:11.040798+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1745284188"}] []
[2025-04-22T01:10:11.357347+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailDeleteAction [2,"pimcore_admin_settings_thumbnaildelete",[],{"name":"newsDetail"}] []
[2025-04-22T01:10:14.824541+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailTreeAction [2,"pimcore_admin_settings_thumbnailtree",[],[]] []
[2025-04-22T01:10:15.871353+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailDeleteAction [2,"pimcore_admin_settings_thumbnaildelete",[],{"name":"newsGrid"}] []
[2025-04-22T01:10:15.949150+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailTreeAction [2,"pimcore_admin_settings_thumbnailtree",[],[]] []
[2025-04-22T01:10:21.073399+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailGetAction [2,"pimcore_admin_settings_thumbnailget",[],{"name":"content"}] []
[2025-04-22T01:10:21.134277+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailGetAction [2,"pimcore_admin_settings_thumbnailget",[],{"name":"content"}] []
[2025-04-22T01:10:21.183718+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailGetAction [2,"pimcore_admin_settings_thumbnailget",[],{"name":"content"}] []
[2025-04-22T01:10:21.222875+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailGetAction [2,"pimcore_admin_settings_thumbnailget",[],{"name":"content"}] []
[2025-04-22T01:10:21.343195+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailGetAction [2,"pimcore_admin_settings_thumbnailget",[],{"name":"content"}] []
[2025-04-22T01:10:21.495258+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailAdapterCheckAction [2,"pimcore_admin_settings_thumbnailadaptercheck",[],[]] []
[2025-04-22T01:10:21.550043+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailAdapterCheckAction [2,"pimcore_admin_settings_thumbnailadaptercheck",[],[]] []
[2025-04-22T01:10:21.651782+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailAdapterCheckAction [2,"pimcore_admin_settings_thumbnailadaptercheck",[],[]] []
[2025-04-22T01:10:21.723187+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailAdapterCheckAction [2,"pimcore_admin_settings_thumbnailadaptercheck",[],[]] []
[2025-04-22T01:10:21.758225+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailAdapterCheckAction [2,"pimcore_admin_settings_thumbnailadaptercheck",[],[]] []
[2025-04-22T01:10:41.176952+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1745284211"}] []
[2025-04-22T01:10:47.475931+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailUpdateAction [2,"pimcore_admin_settings_thumbnailupdate",[],{"settings":"{\"name\":\"content\",\"description\":\"Content...","medias":"{\"default\":[{\"height\":250,\"forceResize\":...","mediaOrder":"{\"default\":0}","name":"content"}] []
[2025-04-22T01:10:51.201981+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::thumbnailTreeAction [2,"pimcore_admin_settings_thumbnailtree",[],{"node":"0"}] []
[2025-04-22T01:11:00.209870+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::saveAction [2,"pimcore_admin_document_page_save",[],{"task":"publish","id":"1","data":"{\"content\":{\"data\":[{\"key\":\"1\",\"type\":\"h..."}] []
[2025-04-22T01:11:00.873586+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::getVersionsAction [2,"pimcore_admin_element_getversions",[],{"id":"1","elementType":"document","page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:11:01.743737+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction [2,"pimcore_admin_element_unlockelement",[],{"id":"1","type":"document"}] []
[2025-04-22T01:11:01.808762+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::removeFromSessionAction [2,"pimcore_admin_document_page_removefromsession",[],{"id":"1"}] []
[2025-04-22T01:11:02.248284+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::getDataByIdAction [2,"pimcore_admin_document_page_getdatabyid",[],{"id":"1"}] []
[2025-04-22T01:11:02.987995+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2025-04-22T01:11:04.024983+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::getImageThumbnailAction [2,"pimcore_admin_asset_getimagethumbnail",[],{"id":"26","alt":"","cropPercent":"false","cropWidth":"0","cropHeight":"0","cropTop":"0","cropLeft":"0","thumbnail":"content","height":"250","pimcore_editmode":"1"}] []
[2025-04-22T01:11:04.384541+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::getImageThumbnailAction [2,"pimcore_admin_asset_getimagethumbnail",[],{"id":"14","alt":"","cropPercent":"false","cropWidth":"0","cropHeight":"0","cropTop":"0","cropLeft":"0","height":"undefined","pimcore_editmode":"1"}] []
[2025-04-22T01:11:07.565998+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::saveToSessionAction [2,"pimcore_admin_document_page_savetosession",[],{"id":"1","data":"{\"content\":{\"data\":[{\"key\":\"1\",\"type\":\"h..."}] []
[2025-04-22T01:12:29.663564+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::indexAction [2,"pimcore_admin_index",[],[]] []
[2025-04-22T01:12:30.063472+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementsAction [2,"pimcore_admin_element_unlockelements",[],{"csrfToken":"35102f7b1ddd4eec01255baaa9cb7d68c8c94d89"}] []
[2025-04-22T01:12:30.318885+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\UserController::getImageAction [2,"pimcore_admin_user_getimage",[],[]] []
[2025-04-22T01:12:30.450144+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::adminCssAction [2,"pimcore_admin_misc_admincss",[],[]] []
[2025-04-22T01:12:30.504317+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2025-04-22T01:12:30.622268+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\UserController::getCurrentUserAction [2,"pimcore_admin_user_getcurrentuser",[],[]] []
[2025-04-22T01:12:30.651539+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::availableLanguagesAction [2,"pimcore_admin_misc_availablelanguages",[],[]] []
[2025-04-22T01:12:32.113345+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::displayCustomLogoAction [2,"pimcore_settings_display_custom_logo",[],[]] []
[2025-04-22T01:12:32.133823+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::treeGetRootAction [2,"pimcore_admin_document_document_treegetroot",[],{"id":"1","view":"","elementType":"document"}] []
[2025-04-22T01:12:32.180692+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::treeGetRootAction [2,"pimcore_admin_asset_treegetroot",[],{"id":"1","view":"","elementType":"asset"}] []
[2025-04-22T01:12:32.262451+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\DataObjectController::treeGetRootAction [2,"pimcore_admin_dataobject_dataobject_treegetroot",[],{"id":"","view":"","elementType":"object"}] []
[2025-04-22T01:12:32.306990+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\PortalController::dashboardListAction [2,"pimcore_admin_portal_dashboardlist",[],[]] []
[2025-04-22T01:12:32.364068+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::docTypesGetAction [2,"pimcore_admin_document_document_doctypesget",[],{"xaction":"read","page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:12:32.416483+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\ClassController::getTreeAction [2,"pimcore_admin_dataobject_class_gettree",[],{"createAllowed":"true","page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:12:32.487325+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\ClassController::getTreeAction [2,"pimcore_admin_dataobject_class_gettree",[],{"page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:12:32.524060+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::getAvailableAdminLanguagesAction [2,"pimcore_admin_settings_getavailableadminlanguages",[],{"page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:12:32.555708+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::getAvailableSitesAction [2,"pimcore_admin_settings_getavailablesites",[],{"page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:12:32.607691+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::treeGetChildrenByIdAction [2,"pimcore_admin_document_document_treegetchildrenbyid",[],{"limit":"50","view":"","page":"1","start":"0","node":"1"}] []
[2025-04-22T01:12:32.708933+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::treeGetChildrenByIdAction [2,"pimcore_admin_asset_treegetchildrenbyid",[],{"limit":"100","view":"","page":"1","start":"0","node":"1"}] []
[2025-04-22T01:12:32.744698+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\DataObjectController::treeGetChildrenByIdAction [2,"pimcore_admin_dataobject_dataobject_treegetchildrenbyid",[],{"limit":"30","view":"","page":"1","start":"0","node":"1"}] []
[2025-04-22T01:12:37.345043+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::statisticsAction [2,"pimcore_admin_index_statistics",[],[]] []
[2025-04-22T01:12:40.711574+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementsAction [2,"pimcore_admin_element_unlockelements",[],{"csrfToken":"35102f7b1ddd4eec01255baaa9cb7d68c8c94d89"}] []
[2025-04-22T01:12:40.732124+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::indexAction [2,"pimcore_admin_index",[],[]] []
[2025-04-22T01:12:40.984938+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\UserController::getImageAction [2,"pimcore_admin_user_getimage",[],[]] []
[2025-04-22T01:12:41.022026+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::adminCssAction [2,"pimcore_admin_misc_admincss",[],[]] []
[2025-04-22T01:12:41.167627+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2025-04-22T01:12:41.211157+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\UserController::getCurrentUserAction [2,"pimcore_admin_user_getcurrentuser",[],[]] []
[2025-04-22T01:12:41.308903+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::availableLanguagesAction [2,"pimcore_admin_misc_availablelanguages",[],[]] []
[2025-04-22T01:12:42.019599+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::displayCustomLogoAction [2,"pimcore_settings_display_custom_logo",[],[]] []
[2025-04-22T01:12:42.038242+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::treeGetRootAction [2,"pimcore_admin_document_document_treegetroot",[],{"id":"1","view":"","elementType":"document"}] []
[2025-04-22T01:12:42.083446+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::treeGetRootAction [2,"pimcore_admin_asset_treegetroot",[],{"id":"1","view":"","elementType":"asset"}] []
[2025-04-22T01:12:42.147937+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\PortalController::dashboardListAction [2,"pimcore_admin_portal_dashboardlist",[],[]] []
[2025-04-22T01:12:42.212222+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\DataObjectController::treeGetRootAction [2,"pimcore_admin_dataobject_dataobject_treegetroot",[],{"id":"","view":"","elementType":"object"}] []
[2025-04-22T01:12:42.278134+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1745284361"}] []
[2025-04-22T01:12:42.324212+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::docTypesGetAction [2,"pimcore_admin_document_document_doctypesget",[],{"xaction":"read","page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:12:42.376932+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\ClassController::getTreeAction [2,"pimcore_admin_dataobject_class_gettree",[],{"page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:12:42.439367+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::getAvailableAdminLanguagesAction [2,"pimcore_admin_settings_getavailableadminlanguages",[],{"page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:12:42.470328+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\ClassController::getTreeAction [2,"pimcore_admin_dataobject_class_gettree",[],{"createAllowed":"true","page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:12:42.529497+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\SettingsController::getAvailableSitesAction [2,"pimcore_admin_settings_getavailablesites",[],{"page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:12:42.569260+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::treeGetChildrenByIdAction [2,"pimcore_admin_document_document_treegetchildrenbyid",[],{"limit":"50","view":"","page":"1","start":"0","node":"1"}] []
[2025-04-22T01:12:42.646343+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::treeGetChildrenByIdAction [2,"pimcore_admin_asset_treegetchildrenbyid",[],{"limit":"100","view":"","page":"1","start":"0","node":"1"}] []
[2025-04-22T01:12:42.680962+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\DataObject\DataObjectController::treeGetChildrenByIdAction [2,"pimcore_admin_dataobject_dataobject_treegetchildrenbyid",[],{"limit":"30","view":"","page":"1","start":"0","node":"1"}] []
[2025-04-22T01:12:43.843000+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::getDataByIdAction [2,"pimcore_admin_document_page_getdatabyid",[],{"id":"1"}] []
[2025-04-22T01:12:44.534897+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2025-04-22T01:12:45.174361+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::getImageThumbnailAction [2,"pimcore_admin_asset_getimagethumbnail",[],{"id":"26","alt":"","cropPercent":"false","cropWidth":"0","cropHeight":"0","cropTop":"0","cropLeft":"0","thumbnail":"content","height":"250","pimcore_editmode":"1"}] []
[2025-04-22T01:12:45.205178+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::getImageThumbnailAction [2,"pimcore_admin_asset_getimagethumbnail",[],{"id":"14","alt":"","cropPercent":"false","cropWidth":"0","cropHeight":"0","cropTop":"0","cropLeft":"0","height":"undefined","pimcore_editmode":"1"}] []
[2025-04-22T01:12:46.180735+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\DocumentController::treeGetChildrenByIdAction [2,"pimcore_admin_document_document_treegetchildrenbyid",[],{"limit":"50","view":"","fromPaging":"0","start":"0","page":"1","node":"3"}] []
[2025-04-22T01:12:47.277675+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\IndexController::statisticsAction [2,"pimcore_admin_index_statistics",[],[]] []
[2025-04-22T01:12:47.821086+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\SnippetController::getDataByIdAction [2,"pimcore_admin_document_snippet_getdatabyid",[],{"id":"4"}] []
[2025-04-22T01:12:48.438041+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2025-04-22T01:13:22.033748+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\SnippetController::removeFromSessionAction [2,"pimcore_admin_document_snippet_removefromsession",[],{"id":"4"}] []
[2025-04-22T01:13:22.053643+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction [2,"pimcore_admin_element_unlockelement",[],{"id":"4","type":"document"}] []
[2025-04-22T01:13:22.577884+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\SnippetController::getDataByIdAction [2,"pimcore_admin_document_snippet_getdatabyid",[],{"id":"4"}] []
[2025-04-22T01:13:23.229113+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2025-04-22T01:13:26.176171+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\SnippetController::saveAction [2,"pimcore_admin_document_snippet_save",[],{"task":"autoSave","id":"4","data":"{\"mainlinkblock\":{\"data\":[\"1\"],\"type\":\"b..."}] []
[2025-04-22T01:13:41.908564+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1745284362"}] []
[2025-04-22T01:14:07.458726+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\SnippetController::saveAction [2,"pimcore_admin_document_snippet_save",[],{"task":"publish","id":"4","data":"{\"mainlinkblock\":{\"data\":[\"1\"],\"type\":\"b..."}] []
[2025-04-22T01:14:07.976615+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::getVersionsAction [2,"pimcore_admin_element_getversions",[],{"id":"4","elementType":"document","page":"1","start":"0","limit":"25"}] []
[2025-04-22T01:14:40.674785+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::removeFromSessionAction [2,"pimcore_admin_document_page_removefromsession",[],{"id":"1"}] []
[2025-04-22T01:14:40.734937+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\ElementController::unlockElementAction [2,"pimcore_admin_element_unlockelement",[],{"id":"1","type":"document"}] []
[2025-04-22T01:14:41.144003+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::getDataByIdAction [2,"pimcore_admin_document_page_getdatabyid",[],{"id":"1"}] []
[2025-04-22T01:14:41.737426+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\MiscController::jsonTranslationsSystemAction [2,"pimcore_admin_misc_jsontranslationssystem",[],{"language":"en"}] []
[2025-04-22T01:14:42.139408+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\NotificationController::findLastUnreadAction [2,"pimcore_admin_notification_findlastunread",[],{"lastUpdate":"1745284421"}] []
[2025-04-22T01:14:42.620362+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::getImageThumbnailAction [2,"pimcore_admin_asset_getimagethumbnail",[],{"id":"14","alt":"","cropPercent":"false","cropWidth":"0","cropHeight":"0","cropTop":"0","cropLeft":"0","height":"undefined","pimcore_editmode":"1"}] []
[2025-04-22T01:14:42.689395+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Asset\AssetController::getImageThumbnailAction [2,"pimcore_admin_asset_getimagethumbnail",[],{"id":"26","alt":"","cropPercent":"false","cropWidth":"0","cropHeight":"0","cropTop":"0","cropLeft":"0","thumbnail":"content","height":"250","pimcore_editmode":"1"}] []
[2025-04-22T01:14:45.639216+00:00] admin_statistics.INFO: Pimcore\Bundle\AdminBundle\Controller\Admin\Document\PageController::saveAction [2,"pimcore_admin_document_page_save",[],{"task":"autoSave","id":"1","data":"{\"content\":{\"data\":[{\"key\":\"1\",\"type\":\"h..."}] []
